EntryNo,Date,Territory_key,Account_key,Details,Debit,Credit
1229.2,"Saturday, 9 November 2019",5,10,Cash Received from Debtors,15575,0
1230.2,"Monday, 11 November 2019",5,10,Cash Received from Debtors,15555,0
1244.2,"Wednesday, 20 November 2019",5,10,Cash Received from Debtors,16637,0
1268.2,"Saturday, 30 November 2019",5,10,Cash Received from Debtors,16184,0
1278.2,"Friday, 6 December 2019",5,10,Cash Received from Debtors,16509,0
1295.2,"Tuesday, 17 December 2019",5,10,Cash Received from Debtors,15757,0
1306.2,"Sunday, 22 December 2019",5,10,Cash Received from Debtors,15990,0
1308.2,"Wednesday, 25 December 2019",5,10,Cash Received from Debtors,16368,0
1339.2,"Friday, 3 January 2020",5,10,Cash Received from Debtors,15824,0
1356.2,"Wednesday, 15 January 2020",5,10,Cash Received from Debtors,16110,0
1359.2,"Thursday, 16 January 2020",5,10,Cash Received from Debtors,15556,0
1363.2,"Tuesday, 21 January 2020",5,10,Cash Received from Debtors,14564,0
1375.2,"Wednesday, 29 January 2020",5,10,Cash Received from Debtors,15388,0
1403.2,"Saturday, 15 February 2020",5,10,Cash Received from Debtors,15111,0
1422.2,"Thursday, 27 February 2020",5,10,Cash Received from Debtors,14342,0
1441.2,"Friday, 6 March 2020",5,10,Cash Received from Debtors,15517,0
1462.2,"Friday, 20 March 2020",5,10,Cash Received from Debtors,14576,0
1482.2,"Tuesday, 31 March 2020",5,10,Cash Received from Debtors,14237,0
1507.2,"Wednesday, 15 April 2020",5,10,Cash Received from Debtors,13966,0
1520.2,"Thursday, 23 April 2020",5,10,Cash Received from Debtors,17630,0
1547.2,"Monday, 4 May 2020",5,10,Cash Received from Debtors,17016,0
1553.2,"Sunday, 10 May 2020",5,10,Cash Received from Debtors,16634,0
1574.2,"Tuesday, 26 May 2020",5,10,Cash Received from Debtors,17984,0
1596.2,"Wednesday, 3 June 2020",5,10,Cash Received from Debtors,17746,0
1615.2,"Thursday, 18 June 2020",5,10,Cash Received from Debtors,17785,0
1620.2,"Sunday, 21 June 2020",5,10,Cash Received from Debtors,15632,0
1637.2,"Monday, 29 June 2020",5,10,Cash Received from Debtors,17859,0
1656.2,"Wednesday, 8 July 2020",5,10,Cash Received from Debtors,15718,0
1684.2,"Saturday, 25 July 2020",5,10,Cash Received from Debtors,19753,0
1688.2,"Tuesday, 28 July 2020",5,10,Cash Received from Debtors,19915,0
1713.2,"Friday, 7 August 2020",5,10,Cash Received from Debtors,21306,0
1724.2,"Thursday, 13 August 2020",5,10,Cash Received from Debtors,20860,0
1734.2,"Tuesday, 18 August 2020",5,10,Cash Received from Debtors,20582,0
1762.2,"Wednesday, 2 September 2020",5,10,Cash Received from Debtors,20052,0
1780.2,"Saturday, 12 September 2020",5,10,Cash Received from Debtors,19442,0
1786.2,"Monday, 14 September 2020",5,10,Cash Received from Debtors,20008,0
1799.2,"Thursday, 24 September 2020",5,10,Cash Received from Debtors,18612,0
1806.2,"Monday, 28 September 2020",5,10,Cash Received from Debtors,19908,0
1830.2,"Friday, 9 October 2020",5,10,Cash Received from Debtors,18771,0
1840.2,"Tuesday, 13 October 2020",5,10,Cash Received from Debtors,19703,0
1854.2,"Wednesday, 21 October 2020",5,10,Cash Received from Debtors,23091,0
1882.2,"Sunday, 1 November 2020",5,10,Cash Received from Debtors,21596,0
1897.2,"Sunday, 8 November 2020",5,10,Cash Received from Debtors,21548,0
1898.2,"Tuesday, 10 November 2020",5,10,Cash Received from Debtors,21521,0
1912.2,"Thursday, 19 November 2020",5,10,Cash Received from Debtors,23018,0
1936.2,"Sunday, 29 November 2020",5,10,Cash Received from Debtors,22391,0
1946.2,"Saturday, 5 December 2020",5,10,Cash Received from Debtors,22841,0
1963.2,"Wednesday, 16 December 2020",5,10,Cash Received from Debtors,21800,0
1974.2,"Monday, 21 December 2020",5,10,Cash Received from Debtors,22123,0
1976.2,"Thursday, 24 December 2020",5,10,Cash Received from Debtors,22646,0
28.2,"Sunday, 21 January 2018",6,10,Cash Received from Debtors,5100,0
40.2,"Monday, 29 January 2018",6,10,Cash Received from Debtors,5388,0
68.2,"Thursday, 15 February 2018",6,10,Cash Received from Debtors,5291,0
87.2,"Tuesday, 27 February 2018",6,10,Cash Received from Debtors,5022,0
106.2,"Wednesday, 7 March 2018",6,10,Cash Received from Debtors,5433,0
127.2,"Wednesday, 21 March 2018",6,10,Cash Received from Debtors,5104,0
147.2,"Sunday, 1 April 2018",6,10,Cash Received from Debtors,4985,0
172.2,"Monday, 16 April 2018",6,10,Cash Received from Debtors,4890,0
185.2,"Tuesday, 24 April 2018",6,10,Cash Received from Debtors,6173,0
211.2,"Saturday, 5 May 2018",6,10,Cash Received from Debtors,5958,0
218.2,"Friday, 11 May 2018",6,10,Cash Received from Debtors,5824,0
239.2,"Sunday, 27 May 2018",6,10,Cash Received from Debtors,6297,0
260.2,"Monday, 4 June 2018",6,10,Cash Received from Debtors,6214,0
280.2,"Tuesday, 19 June 2018",6,10,Cash Received from Debtors,6227,0
285.2,"Friday, 22 June 2018",6,10,Cash Received from Debtors,5473,0
303.2,"Saturday, 30 June 2018",6,10,Cash Received from Debtors,6253,0
320.2,"Monday, 9 July 2018",6,10,Cash Received from Debtors,5503,0
347.2,"Thursday, 26 July 2018",6,10,Cash Received from Debtors,6916,0
352.2,"Sunday, 29 July 2018",6,10,Cash Received from Debtors,6973,0
377.2,"Wednesday, 8 August 2018",6,10,Cash Received from Debtors,7460,0
388.2,"Tuesday, 14 August 2018",6,10,Cash Received from Debtors,7304,0
397.2,"Sunday, 19 August 2018",6,10,Cash Received from Debtors,7207,0
426.2,"Monday, 3 September 2018",6,10,Cash Received from Debtors,7021,0
444.2,"Thursday, 13 September 2018",6,10,Cash Received from Debtors,6808,0
450.2,"Saturday, 15 September 2018",6,10,Cash Received from Debtors,7006,0
463.2,"Tuesday, 25 September 2018",6,10,Cash Received from Debtors,6517,0
470.2,"Saturday, 29 September 2018",6,10,Cash Received from Debtors,6971,0
494.2,"Wednesday, 10 October 2018",6,10,Cash Received from Debtors,6573,0
504.2,"Sunday, 14 October 2018",6,10,Cash Received from Debtors,6899,0
518.2,"Monday, 22 October 2018",6,10,Cash Received from Debtors,8085,0
545.2,"Friday, 2 November 2018",6,10,Cash Received from Debtors,7562,0
560.2,"Friday, 9 November 2018",6,10,Cash Received from Debtors,7545,0
562.2,"Sunday, 11 November 2018",6,10,Cash Received from Debtors,7536,0
576.2,"Tuesday, 20 November 2018",6,10,Cash Received from Debtors,8059,0
599.2,"Friday, 30 November 2018",6,10,Cash Received from Debtors,7840,0
610.2,"Thursday, 6 December 2018",6,10,Cash Received from Debtors,7998,0
627.2,"Monday, 17 December 2018",6,10,Cash Received from Debtors,7633,0
638.2,"Saturday, 22 December 2018",6,10,Cash Received from Debtors,7746,0
640.2,"Tuesday, 25 December 2018",6,10,Cash Received from Debtors,7929,0
671.2,"Thursday, 3 January 2019",6,10,Cash Received from Debtors,9419,0
688.2,"Tuesday, 15 January 2019",6,10,Cash Received from Debtors,9589,0
691.2,"Wednesday, 16 January 2019",6,10,Cash Received from Debtors,9259,0
695.2,"Monday, 21 January 2019",6,10,Cash Received from Debtors,10527,0
707.2,"Tuesday, 29 January 2019",6,10,Cash Received from Debtors,11122,0
735.2,"Friday, 15 February 2019",6,10,Cash Received from Debtors,10922,0
754.2,"Wednesday, 27 February 2019",6,10,Cash Received from Debtors,10366,0
773.2,"Thursday, 7 March 2019",6,10,Cash Received from Debtors,11215,0
794.2,"Thursday, 21 March 2019",6,10,Cash Received from Debtors,10535,0
814.2,"Monday, 1 April 2019",6,10,Cash Received from Debtors,10291,0
839.2,"Tuesday, 16 April 2019",6,10,Cash Received from Debtors,10095,0
852.2,"Wednesday, 24 April 2019",6,10,Cash Received from Debtors,12743,0
879.2,"Sunday, 5 May 2019",6,10,Cash Received from Debtors,12299,0
885.2,"Saturday, 11 May 2019",6,10,Cash Received from Debtors,12023,0
906.2,"Monday, 27 May 2019",6,10,Cash Received from Debtors,12998,0
928.2,"Tuesday, 4 June 2019",6,10,Cash Received from Debtors,12827,0
947.2,"Wednesday, 19 June 2019",6,10,Cash Received from Debtors,12855,0
952.2,"Saturday, 22 June 2019",6,10,Cash Received from Debtors,11298,0
970.2,"Sunday, 30 June 2019",6,10,Cash Received from Debtors,12908,0
988.2,"Tuesday, 9 July 2019",6,10,Cash Received from Debtors,11361,0
1016.2,"Friday, 26 July 2019",6,10,Cash Received from Debtors,14277,0
1020.2,"Monday, 29 July 2019",6,10,Cash Received from Debtors,14394,0
1045.2,"Thursday, 8 August 2019",6,10,Cash Received from Debtors,15400,0
1056.2,"Wednesday, 14 August 2019",6,10,Cash Received from Debtors,15077,0
1066.2,"Monday, 19 August 2019",6,10,Cash Received from Debtors,14876,0
1094.2,"Tuesday, 3 September 2019",6,10,Cash Received from Debtors,14493,0
1112.2,"Friday, 13 September 2019",6,10,Cash Received from Debtors,14053,0
1118.2,"Sunday, 15 September 2019",6,10,Cash Received from Debtors,14462,0
1131.2,"Wednesday, 25 September 2019",6,10,Cash Received from Debtors,13452,0
1138.2,"Sunday, 29 September 2019",6,10,Cash Received from Debtors,14389,0
1162.2,"Thursday, 10 October 2019",6,10,Cash Received from Debtors,13568,0
1172.2,"Monday, 14 October 2019",6,10,Cash Received from Debtors,14241,0
1186.2,"Tuesday, 22 October 2019",6,10,Cash Received from Debtors,16690,0
1214.2,"Saturday, 2 November 2019",6,10,Cash Received from Debtors,15610,0
1229.2,"Saturday, 9 November 2019",6,10,Cash Received from Debtors,15575,0
1230.2,"Monday, 11 November 2019",6,10,Cash Received from Debtors,15555,0
1244.2,"Wednesday, 20 November 2019",6,10,Cash Received from Debtors,16637,0
1269.2,"Saturday, 30 November 2019",6,10,Cash Received from Debtors,16184,0
1278.2,"Friday, 6 December 2019",6,10,Cash Received from Debtors,16509,0
1295.2,"Tuesday, 17 December 2019",6,10,Cash Received from Debtors,15757,0
1306.2,"Sunday, 22 December 2019",6,10,Cash Received from Debtors,15990,0
1308.2,"Wednesday, 25 December 2019",6,10,Cash Received from Debtors,16368,0
1339.2,"Friday, 3 January 2020",6,10,Cash Received from Debtors,15824,0
1356.2,"Wednesday, 15 January 2020",6,10,Cash Received from Debtors,16110,0
1359.2,"Thursday, 16 January 2020",6,10,Cash Received from Debtors,15556,0
1363.2,"Tuesday, 21 January 2020",6,10,Cash Received from Debtors,14564,0
1375.2,"Wednesday, 29 January 2020",6,10,Cash Received from Debtors,15388,0
1403.2,"Saturday, 15 February 2020",6,10,Cash Received from Debtors,15111,0
1422.2,"Thursday, 27 February 2020",6,10,Cash Received from Debtors,14342,0
1441.2,"Friday, 6 March 2020",6,10,Cash Received from Debtors,15517,0
1462.2,"Friday, 20 March 2020",6,10,Cash Received from Debtors,14576,0
1481.2,"Tuesday, 31 March 2020",6,10,Cash Received from Debtors,14237,0
1507.2,"Wednesday, 15 April 2020",6,10,Cash Received from Debtors,13966,0
1520.2,"Thursday, 23 April 2020",6,10,Cash Received from Debtors,17630,0
1547.2,"Monday, 4 May 2020",6,10,Cash Received from Debtors,17016,0
1553.2,"Sunday, 10 May 2020",6,10,Cash Received from Debtors,16634,0
1574.2,"Tuesday, 26 May 2020",6,10,Cash Received from Debtors,17984,0
1596.2,"Wednesday, 3 June 2020",6,10,Cash Received from Debtors,17746,0
1615.2,"Thursday, 18 June 2020",6,10,Cash Received from Debtors,17785,0
1620.2,"Sunday, 21 June 2020",6,10,Cash Received from Debtors,15632,0
1637.2,"Monday, 29 June 2020",6,10,Cash Received from Debtors,17859,0
1656.2,"Wednesday, 8 July 2020",6,10,Cash Received from Debtors,15718,0
1684.2,"Saturday, 25 July 2020",6,10,Cash Received from Debtors,19753,0
1688.2,"Tuesday, 28 July 2020",6,10,Cash Received from Debtors,19915,0
1713.2,"Friday, 7 August 2020",6,10,Cash Received from Debtors,21306,0
1724.2,"Thursday, 13 August 2020",6,10,Cash Received from Debtors,20860,0
1734.2,"Tuesday, 18 August 2020",6,10,Cash Received from Debtors,20582,0
1762.2,"Wednesday, 2 September 2020",6,10,Cash Received from Debtors,20052,0
1780.2,"Saturday, 12 September 2020",6,10,Cash Received from Debtors,19442,0
1786.2,"Monday, 14 September 2020",6,10,Cash Received from Debtors,20008,0
1799.2,"Thursday, 24 September 2020",6,10,Cash Received from Debtors,18612,0
1806.2,"Monday, 28 September 2020",6,10,Cash Received from Debtors,19908,0
1830.2,"Friday, 9 October 2020",6,10,Cash Received from Debtors,18771,0
1840.2,"Tuesday, 13 October 2020",6,10,Cash Received from Debtors,19703,0
1854.2,"Wednesday, 21 October 2020",6,10,Cash Received from Debtors,23091,0
1882.2,"Sunday, 1 November 2020",6,10,Cash Received from Debtors,21596,0
1897.2,"Sunday, 8 November 2020",6,10,Cash Received from Debtors,21548,0
1898.2,"Tuesday, 10 November 2020",6,10,Cash Received from Debtors,21521,0
1912.2,"Thursday, 19 November 2020",6,10,Cash Received from Debtors,23018,0
1936.2,"Sunday, 29 November 2020",6,10,Cash Received from Debtors,22391,0
1946.2,"Saturday, 5 December 2020",6,10,Cash Received from Debtors,22841,0
1963.2,"Wednesday, 16 December 2020",6,10,Cash Received from Debtors,21800,0
1974.2,"Monday, 21 December 2020",6,10,Cash Received from Debtors,22123,0
1976.2,"Thursday, 24 December 2020",6,10,Cash Received from Debtors,22646,0
28.2,"Sunday, 21 January 2018",7,10,Cash Received from Debtors,5100,0
40.2,"Monday, 29 January 2018",7,10,Cash Received from Debtors,5388,0
68.2,"Thursday, 15 February 2018",7,10,Cash Received from Debtors,5291,0
87.2,"Tuesday, 27 February 2018",7,10,Cash Received from Debtors,5022,0
106.2,"Wednesday, 7 March 2018",7,10,Cash Received from Debtors,5433,0
127.2,"Wednesday, 21 March 2018",7,10,Cash Received from Debtors,5104,0
147.2,"Sunday, 1 April 2018",7,10,Cash Received from Debtors,4985,0
172.2,"Monday, 16 April 2018",7,10,Cash Received from Debtors,4890,0
185.2,"Tuesday, 24 April 2018",7,10,Cash Received from Debtors,6173,0
211.2,"Saturday, 5 May 2018",7,10,Cash Received from Debtors,5958,0
218.2,"Friday, 11 May 2018",7,10,Cash Received from Debtors,5824,0
239.2,"Sunday, 27 May 2018",7,10,Cash Received from Debtors,6297,0
261.2,"Monday, 4 June 2018",7,10,Cash Received from Debtors,6214,0
280.2,"Tuesday, 19 June 2018",7,10,Cash Received from Debtors,6227,0
285.2,"Friday, 22 June 2018",7,10,Cash Received from Debtors,5473,0
303.2,"Saturday, 30 June 2018",7,10,Cash Received from Debtors,6253,0
320.2,"Monday, 9 July 2018",7,10,Cash Received from Debtors,5503,0
347.2,"Thursday, 26 July 2018",7,10,Cash Received from Debtors,6916,0
352.2,"Sunday, 29 July 2018",7,10,Cash Received from Debtors,6973,0
377.2,"Wednesday, 8 August 2018",7,10,Cash Received from Debtors,7460,0
388.2,"Tuesday, 14 August 2018",7,10,Cash Received from Debtors,7304,0
398.2,"Sunday, 19 August 2018",7,10,Cash Received from Debtors,7207,0
426.2,"Monday, 3 September 2018",7,10,Cash Received from Debtors,7021,0
444.2,"Thursday, 13 September 2018",7,10,Cash Received from Debtors,6808,0
450.2,"Saturday, 15 September 2018",7,10,Cash Received from Debtors,7006,0
463.2,"Tuesday, 25 September 2018",7,10,Cash Received from Debtors,6517,0
470.2,"Saturday, 29 September 2018",7,10,Cash Received from Debtors,6971,0
494.2,"Wednesday, 10 October 2018",7,10,Cash Received from Debtors,6573,0
504.2,"Sunday, 14 October 2018",7,10,Cash Received from Debtors,6899,0
518.2,"Monday, 22 October 2018",7,10,Cash Received from Debtors,8085,0
545.2,"Friday, 2 November 2018",7,10,Cash Received from Debtors,7562,0
560.2,"Friday, 9 November 2018",7,10,Cash Received from Debtors,7545,0
562.2,"Sunday, 11 November 2018",7,10,Cash Received from Debtors,7536,0
576.2,"Tuesday, 20 November 2018",7,10,Cash Received from Debtors,8059,0
600.2,"Friday, 30 November 2018",7,10,Cash Received from Debtors,7840,0
610.2,"Thursday, 6 December 2018",7,10,Cash Received from Debtors,7998,0
627.2,"Monday, 17 December 2018",7,10,Cash Received from Debtors,7633,0
638.2,"Saturday, 22 December 2018",7,10,Cash Received from Debtors,7746,0
640.2,"Tuesday, 25 December 2018",7,10,Cash Received from Debtors,7929,0
658.2,"Thursday, 3 January 2019",7,10,Cash Received from Debtors,9419,0
665.2,"Tuesday, 15 January 2019",7,10,Cash Received from Debtors,9589,0
667.2,"Wednesday, 16 January 2019",7,10,Cash Received from Debtors,9259,0
695.2,"Monday, 21 January 2019",7,10,Cash Received from Debtors,10527,0
707.2,"Tuesday, 29 January 2019",7,10,Cash Received from Debtors,11122,0
735.2,"Friday, 15 February 2019",7,10,Cash Received from Debtors,10922,0
754.2,"Wednesday, 27 February 2019",7,10,Cash Received from Debtors,10366,0
773.2,"Thursday, 7 March 2019",7,10,Cash Received from Debtors,11215,0
794.2,"Thursday, 21 March 2019",7,10,Cash Received from Debtors,10535,0
814.2,"Monday, 1 April 2019",7,10,Cash Received from Debtors,10291,0
839.2,"Tuesday, 16 April 2019",7,10,Cash Received from Debtors,10095,0
852.2,"Wednesday, 24 April 2019",7,10,Cash Received from Debtors,12743,0
878.2,"Sunday, 5 May 2019",7,10,Cash Received from Debtors,12299,0
885.2,"Saturday, 11 May 2019",7,10,Cash Received from Debtors,12023,0
906.2,"Monday, 27 May 2019",7,10,Cash Received from Debtors,12998,0
928.2,"Tuesday, 4 June 2019",7,10,Cash Received from Debtors,12827,0
947.2,"Wednesday, 19 June 2019",7,10,Cash Received from Debtors,12855,0
952.2,"Saturday, 22 June 2019",7,10,Cash Received from Debtors,11298,0
970.2,"Sunday, 30 June 2019",7,10,Cash Received from Debtors,12908,0
988.2,"Tuesday, 9 July 2019",7,10,Cash Received from Debtors,11361,0
1015.2,"Friday, 26 July 2019",7,10,Cash Received from Debtors,14277,0
1020.2,"Monday, 29 July 2019",7,10,Cash Received from Debtors,14394,0
1045.2,"Thursday, 8 August 2019",7,10,Cash Received from Debtors,15400,0
1056.2,"Wednesday, 14 August 2019",7,10,Cash Received from Debtors,15077,0
1066.2,"Monday, 19 August 2019",7,10,Cash Received from Debtors,14876,0
1094.2,"Tuesday, 3 September 2019",7,10,Cash Received from Debtors,14493,0
1112.2,"Friday, 13 September 2019",7,10,Cash Received from Debtors,14053,0
1118.2,"Sunday, 15 September 2019",7,10,Cash Received from Debtors,14462,0
1131.2,"Wednesday, 25 September 2019",7,10,Cash Received from Debtors,13452,0
1138.2,"Sunday, 29 September 2019",7,10,Cash Received from Debtors,14389,0
1162.2,"Thursday, 10 October 2019",7,10,Cash Received from Debtors,13568,0
1172.2,"Monday, 14 October 2019",7,10,Cash Received from Debtors,14241,0
1186.2,"Tuesday, 22 October 2019",7,10,Cash Received from Debtors,16690,0
1213.2,"Saturday, 2 November 2019",7,10,Cash Received from Debtors,15610,0
1228.2,"Saturday, 9 November 2019",7,10,Cash Received from Debtors,15575,0
1230.2,"Monday, 11 November 2019",7,10,Cash Received from Debtors,15555,0
1244.2,"Wednesday, 20 November 2019",7,10,Cash Received from Debtors,16637,0
1268.2,"Saturday, 30 November 2019",7,10,Cash Received from Debtors,16184,0
1278.2,"Friday, 6 December 2019",7,10,Cash Received from Debtors,16509,0
1295.2,"Tuesday, 17 December 2019",7,10,Cash Received from Debtors,15757,0
1306.2,"Sunday, 22 December 2019",7,10,Cash Received from Debtors,15990,0
1308.2,"Wednesday, 25 December 2019",7,10,Cash Received from Debtors,16368,0
1326.2,"Friday, 3 January 2020",7,10,Cash Received from Debtors,15824,0
1333.2,"Wednesday, 15 January 2020",7,10,Cash Received from Debtors,16110,0
1335.2,"Thursday, 16 January 2020",7,10,Cash Received from Debtors,15556,0
1363.2,"Tuesday, 21 January 2020",7,10,Cash Received from Debtors,14564,0
1375.2,"Wednesday, 29 January 2020",7,10,Cash Received from Debtors,15388,0
1403.2,"Saturday, 15 February 2020",7,10,Cash Received from Debtors,15111,0
1422.2,"Thursday, 27 February 2020",7,10,Cash Received from Debtors,14342,0
1441.2,"Friday, 6 March 2020",7,10,Cash Received from Debtors,15517,0
1462.2,"Friday, 20 March 2020",7,10,Cash Received from Debtors,14576,0
1482.2,"Tuesday, 31 March 2020",7,10,Cash Received from Debtors,14237,0
1507.2,"Wednesday, 15 April 2020",7,10,Cash Received from Debtors,13966,0
1520.2,"Thursday, 23 April 2020",7,10,Cash Received from Debtors,17630,0
1546.2,"Monday, 4 May 2020",7,10,Cash Received from Debtors,17016,0
1553.2,"Sunday, 10 May 2020",7,10,Cash Received from Debtors,16634,0
1574.2,"Tuesday, 26 May 2020",7,10,Cash Received from Debtors,17984,0
1596.2,"Wednesday, 3 June 2020",7,10,Cash Received from Debtors,17746,0
1615.2,"Thursday, 18 June 2020",7,10,Cash Received from Debtors,17785,0
1620.2,"Sunday, 21 June 2020",7,10,Cash Received from Debtors,15632,0
1638.2,"Monday, 29 June 2020",7,10,Cash Received from Debtors,17859,0
1656.2,"Wednesday, 8 July 2020",7,10,Cash Received from Debtors,15718,0
1683.2,"Saturday, 25 July 2020",7,10,Cash Received from Debtors,19753,0
1688.2,"Tuesday, 28 July 2020",7,10,Cash Received from Debtors,19915,0
1713.2,"Friday, 7 August 2020",7,10,Cash Received from Debtors,21306,0
1724.2,"Thursday, 13 August 2020",7,10,Cash Received from Debtors,20860,0
1734.2,"Tuesday, 18 August 2020",7,10,Cash Received from Debtors,20582,0
1762.2,"Wednesday, 2 September 2020",7,10,Cash Received from Debtors,20052,0
1780.2,"Saturday, 12 September 2020",7,10,Cash Received from Debtors,19442,0
1786.2,"Monday, 14 September 2020",7,10,Cash Received from Debtors,20008,0
1799.2,"Thursday, 24 September 2020",7,10,Cash Received from Debtors,18612,0
1806.2,"Monday, 28 September 2020",7,10,Cash Received from Debtors,19908,0
1830.2,"Friday, 9 October 2020",7,10,Cash Received from Debtors,18771,0
1840.2,"Tuesday, 13 October 2020",7,10,Cash Received from Debtors,19703,0
1854.2,"Wednesday, 21 October 2020",7,10,Cash Received from Debtors,23091,0
1881.2,"Sunday, 1 November 2020",7,10,Cash Received from Debtors,21596,0
1896.2,"Sunday, 8 November 2020",7,10,Cash Received from Debtors,21548,0
1898.2,"Tuesday, 10 November 2020",7,10,Cash Received from Debtors,21521,0
1912.2,"Thursday, 19 November 2020",7,10,Cash Received from Debtors,23018,0
1936.2,"Sunday, 29 November 2020",7,10,Cash Received from Debtors,22391,0
1946.2,"Saturday, 5 December 2020",7,10,Cash Received from Debtors,22841,0
1963.2,"Wednesday, 16 December 2020",7,10,Cash Received from Debtors,21800,0
1974.2,"Monday, 21 December 2020",7,10,Cash Received from Debtors,22123,0
1976.2,"Thursday, 24 December 2020",7,10,Cash Received from Debtors,22646,0
44.1,"Wednesday, 31 January 2018",1,10,Interest income,310,0
91.1,"Wednesday, 28 February 2018",1,10,Interest income,570,0
139.1,"Saturday, 31 March 2018",1,10,Interest income,476,0
194.1,"Monday, 30 April 2018",1,10,Interest income,398,0
245.1,"Thursday, 31 May 2018",1,10,Interest income,342,0
295.1,"Saturday, 30 June 2018",1,10,Interest income,326,0
357.1,"Tuesday, 31 July 2018",1,10,Interest income,273,0
416.1,"Friday, 31 August 2018",1,10,Interest income,227,0
472.1,"Sunday, 30 September 2018",1,10,Interest income,269,0
533.1,"Wednesday, 31 October 2018",1,10,Interest income,276,0
590.1,"Friday, 30 November 2018",1,10,Interest income,301,0
648.1,"Monday, 31 December 2018",1,10,Interest income,362,0
703.1,"Thursday, 31 January 2019",1,10,Interest income,434,0
750.1,"Thursday, 28 February 2019",1,10,Interest income,798,0
800.1,"Sunday, 31 March 2019",1,10,Interest income,666,0
854.1,"Tuesday, 30 April 2019",1,10,Interest income,557,0
904.1,"Friday, 31 May 2019",1,10,Interest income,479,0
954.1,"Sunday, 30 June 2019",1,10,Interest income,456,0
1017.1,"Wednesday, 31 July 2019",1,10,Interest income,382,0
1076.1,"Saturday, 31 August 2019",1,10,Interest income,318,0
1132.1,"Monday, 30 September 2019",1,10,Interest income,377,0
1193.1,"Thursday, 31 October 2019",1,10,Interest income,386,0
1250.1,"Saturday, 30 November 2019",1,10,Interest income,421,0
1309.1,"Tuesday, 31 December 2019",1,10,Interest income,507,0
1372.1,"Friday, 31 January 2020",1,10,Interest income,738,0
1418.1,"Friday, 28 February 2020",1,10,Interest income,1357,0
1468.1,"Monday, 30 March 2020",1,10,Interest income,1133,0
1523.1,"Wednesday, 29 April 2020",1,10,Interest income,947,0
1574.1,"Saturday, 30 May 2020",1,10,Interest income,814,0
1624.1,"Monday, 29 June 2020",1,10,Interest income,776,0
1686.1,"Thursday, 30 July 2020",1,10,Interest income,650,0
1745.1,"Sunday, 30 August 2020",1,10,Interest income,540,0
1801.1,"Tuesday, 29 September 2020",1,10,Interest income,640,0
1862.1,"Friday, 30 October 2020",1,10,Interest income,657,0
1919.1,"Sunday, 29 November 2020",1,10,Interest income,716,0
1978.1,"Wednesday, 30 December 2020",1,10,Interest income,862,0
44.1,"Wednesday, 31 January 2018",2,10,Interest income,103,0
91.1,"Wednesday, 28 February 2018",2,10,Interest income,190,0
139.1,"Saturday, 31 March 2018",2,10,Interest income,159,0
194.1,"Monday, 30 April 2018",2,10,Interest income,133,0
245.1,"Thursday, 31 May 2018",2,10,Interest income,114,0
295.1,"Saturday, 30 June 2018",2,10,Interest income,109,0
357.1,"Tuesday, 31 July 2018",2,10,Interest income,91,0
416.1,"Friday, 31 August 2018",2,10,Interest income,76,0
472.1,"Sunday, 30 September 2018",2,10,Interest income,90,0
533.1,"Wednesday, 31 October 2018",2,10,Interest income,92,0
590.1,"Friday, 30 November 2018",2,10,Interest income,100,0
648.1,"Monday, 31 December 2018",2,10,Interest income,121,0
711.1,"Thursday, 31 January 2019",2,10,Interest income,109,0
758.1,"Thursday, 28 February 2019",2,10,Interest income,200,0
808.1,"Sunday, 31 March 2019",2,10,Interest income,167,0
862.1,"Tuesday, 30 April 2019",2,10,Interest income,139,0
912.1,"Friday, 31 May 2019",2,10,Interest income,120,0
962.1,"Sunday, 30 June 2019",2,10,Interest income,114,0
1025.1,"Wednesday, 31 July 2019",2,10,Interest income,96,0
1084.1,"Saturday, 31 August 2019",2,10,Interest income,79,0
1140.1,"Monday, 30 September 2019",2,10,Interest income,94,0
1201.1,"Thursday, 31 October 2019",2,10,Interest income,97,0
1258.1,"Saturday, 30 November 2019",2,10,Interest income,105,0
1317.1,"Tuesday, 31 December 2019",2,10,Interest income,127,0
1380.1,"Friday, 31 January 2020",2,10,Interest income,148,0
1426.1,"Friday, 28 February 2020",2,10,Interest income,271,0
1476.1,"Monday, 30 March 2020",2,10,Interest income,227,0
1531.1,"Wednesday, 29 April 2020",2,10,Interest income,189,0
1582.1,"Saturday, 30 May 2020",2,10,Interest income,163,0
1632.1,"Monday, 29 June 2020",2,10,Interest income,155,0
1694.1,"Thursday, 30 July 2020",2,10,Interest income,130,0
1753.1,"Sunday, 30 August 2020",2,10,Interest income,108,0
1809.1,"Tuesday, 29 September 2020",2,10,Interest income,128,0
1870.1,"Friday, 30 October 2020",2,10,Interest income,131,0
1927.1,"Sunday, 29 November 2020",2,10,Interest income,143,0
1986.1,"Wednesday, 30 December 2020",2,10,Interest income,172,0
44.1,"Wednesday, 31 January 2018",3,10,Interest income,134,0
91.1,"Wednesday, 28 February 2018",3,10,Interest income,247,0
139.1,"Saturday, 31 March 2018",3,10,Interest income,206,0
194.1,"Monday, 30 April 2018",3,10,Interest income,172,0
245.1,"Thursday, 31 May 2018",3,10,Interest income,148,0
295.1,"Saturday, 30 June 2018",3,10,Interest income,141,0
357.1,"Tuesday, 31 July 2018",3,10,Interest income,118,0
416.1,"Friday, 31 August 2018",3,10,Interest income,98,0
